item_id,item_description,bl_part_id,brick_link_color,usd,year,price_usd,brick_link_url,description,is_female,is_male,is_child,is_dual_sided,is_plain,is_nonhuman,type
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112623,"MINI HEAD ""NO. 1664""",21024,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21024,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112633,"MINI HEAD ""NO. 1666""",21027,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21027,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123705,"MINI HEAD ""NO. 1761""",23093,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23093,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123723,"MINI HEAD ""NO. 1766""",23098,Light Nougat,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23098,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4262093,MINI HEAD NO. 388,51519,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51519,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261301,MINI HEAD NO. 386,51521,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51521,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261572,MINI HEAD NO. 389,51523,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51523,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4654328,"MINI HEAD ""NO. 920""",70652,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=70652,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4656483,"MINI HEAD  ""NO. 929""",74305,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=74305,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4657964,"MINI HEAD  ""NO.933""",74681,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=74681,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4570043,"MINI HEAD ""NO. 645""",88950,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=88950,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4578503,MINI HEAD NO 649,89510,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=89510,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4584727,MINI HEAD NO 677,90787,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=90787,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4611426,"MINI HEAD ""NO. 745""",93619,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=93619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4611429,"MINI HEAD ""NO. 747""",93621,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=93621,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4613418,"MINI HEAD ""NO.754""",94063,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=94063,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6039464,"MINI HEAD NO. ""752""",96004,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=96004,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651441,MINI HEAD NO 891,99566,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99566,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651443,MINI HEAD NO. 893,99570,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99570,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651445,MINI HEAD NO. 895,99574,White,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99574,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4652361,"MINI HEAD ""NO. 914""",99810,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99810,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
362601,MINI HEAD,3626,White,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
362624,MINI HEAD,3626,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4211218,MINI HEAD,3626,Reddish Brown,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4569361,MINI HEAD,3626,Dark Tan,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4569547,MINI HEAD,3626,Tan,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
9336,MINI HEAD NO.1,9336,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=9336,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6018687,"MINI HEAD ""NO 1091""",12535,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12535,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021675,"MINI HEAD ""NO 1146""",12784,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12784,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021844,"MINI HEAD ""NO 1147""",12813,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12813,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021851,"MINI HEAD ""NO 1145""",12814,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12814,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6029773,"MINI HEAD ""NO 1162""",13455,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=13455,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6038473,"MINI HEAD ""NO. 1226""",14354,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=14354,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057688,"MINI HEAD ""NO. 1278""",15715,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=15715,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6055385,"MINI HEAD ""NO. 1296""",15829,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=15829,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057957,"MINI HEAD ""NO. 1365""",16294,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16294,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057958,"MINI HEAD ""NO. 1366""",16295,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16295,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057982,"MINI HEAD ""NO. 1367""",16298,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16298,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6068052,"MINI HEAD ""NO.1395""",17185,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=17185,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6079751,"MINI HEAD ""NO.1489""",18198,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=18198,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097174,"MINI HEAD ""NO 1557""",19208,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19208,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097791,"MINI HEAD ""NO. 1567""",19296,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19296,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097794,"MINI HEAD ""NO. 1569""",19298,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19298,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097796,"MINI HEAD ""NO. 1571""",19300,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19300,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097798,"MINI HEAD ""NO. 1573""",19302,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19302,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097799,"MINI HEAD ""NO. 1574""",19304,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19304,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6099581,"MINI HEAD ""NO. 1559""",19407,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19407,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6099703,"MINI HEAD ""NO 1561""",19439,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19439,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100032,"MINI HEAD ""NO. 1560""",19516,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19516,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100203,"MINI HEAD ""NO. 1580""",19541,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19541,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100217,"MINI HEAD ""NO. 1578""",19542,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19542,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100222,"MINI HEAD ""NO. 1579""",19546,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19546,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100238,"MINI HEAD ""NO. 1581""",19547,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19547,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6103171,MINI HEAD NO. 1614,20068,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20068,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6103921,"MINI HEAD ""NO. 1623""",20234,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20234,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6104356,"MINI HEAD ""NO. 1628""",20283,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20283,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6105708,"MINI HEAD ""NO. 1635""",20393,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20393,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6105990,MINI HEAD NO. 1638,20427,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20427,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6107469,"MINI HEAD ""NO. 1642""",20619,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112623,"MINI HEAD ""NO. 1664""",21024,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21024,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112633,"MINI HEAD ""NO. 1666""",21027,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21027,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6115087,"MINI HEAD ""NO. 1680""",21181,White,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21181,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6116560,"MINI HEAD ""NO. 1694""",21453,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21453,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6116616,MINI HEAD NO. 1675,21463,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21463,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6119363,MINI HEAD NO.1712,21818,Medium Nougat,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21818,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6121896,"MINI HEAD ""NO. 1738""",22186,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=22186,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123705,"MINI HEAD ""NO. 1761""",23093,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23093,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123723,"MINI HEAD ""NO. 1766""",23098,Light Nougat,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23098,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4262093,MINI HEAD NO. 388,51519,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51519,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261301,MINI HEAD NO. 386,51521,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51521,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261572,MINI HEAD NO. 389,51523,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51523,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4654328,"MINI HEAD ""NO. 920""",70652,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=70652,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4656483,"MINI HEAD  ""NO. 929""",74305,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=74305,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4657964,"MINI HEAD  ""NO.933""",74681,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=74681,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4570043,"MINI HEAD ""NO. 645""",88950,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=88950,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4578503,MINI HEAD NO 649,89510,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=89510,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4584727,MINI HEAD NO 677,90787,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=90787,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4611426,"MINI HEAD ""NO. 745""",93619,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=93619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4613418,"MINI HEAD ""NO.754""",94063,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=94063,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6039464,"MINI HEAD NO. ""752""",96004,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=96004,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651441,MINI HEAD NO 891,99566,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99566,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651443,MINI HEAD NO. 893,99570,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99570,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651445,MINI HEAD NO. 895,99574,White,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99574,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4652361,"MINI HEAD ""NO. 914""",99810,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99810,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
362601,MINI HEAD,3626c,White,$0.0122,2017,0.01,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626c,"Minifigure, Head (Plain) - Hollow Stud",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no face
362624,MINI HEAD,3626c,Yellow,$0.0122,2017,0.01,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626c,"Minifigure, Head (Plain) - Hollow Stud",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no face
4211218,MINI HEAD,3626c,Reddish Brown,$0.0245,2017,0.02,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626c,"Minifigure, Head (Plain) - Hollow Stud",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no face
4569361,MINI HEAD,3626c,Dark Tan,$0.0367,2017,0.03,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626c,"Minifigure, Head (Plain) - Hollow Stud",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no face
6018687,"MINI HEAD ""NO 1091""",12535,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12535,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021851,"MINI HEAD ""NO 1145""",12814,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12814,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021675,"MINI HEAD ""NO 1146""",12784,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12784,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021844,"MINI HEAD ""NO 1147""",12813,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12813,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6029773,"MINI HEAD ""NO 1162""",13455,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=13455,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6092676,"MINI HEAD ""NO 1537""",18886,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=18886,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097174,"MINI HEAD ""NO 1557""",19208,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19208,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6099703,"MINI HEAD ""NO 1561""",19439,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19439,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6055385,"MINI HEAD ""NO. 1296""",15829,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=15829,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057957,"MINI HEAD ""NO. 1365""",16294,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16294,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057958,"MINI HEAD ""NO. 1366""",16295,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16295,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057982,"MINI HEAD ""NO. 1367""",16298,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16298,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6099581,"MINI HEAD ""NO. 1559""",19407,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19407,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100032,"MINI HEAD ""NO. 1560""",19516,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19516,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097796,"MINI HEAD ""NO. 1571""",19300,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19300,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097798,"MINI HEAD ""NO. 1573""",19302,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19302,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100217,"MINI HEAD ""NO. 1578""",19542,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19542,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100222,"MINI HEAD ""NO. 1579""",19546,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19546,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100203,"MINI HEAD ""NO. 1580""",19541,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19541,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100238,"MINI HEAD ""NO. 1581""",19547,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19547,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6103921,"MINI HEAD ""NO. 1623""",20234,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20234,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6104356,"MINI HEAD ""NO. 1628""",20283,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20283,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6105708,"MINI HEAD ""NO. 1635""",20393,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20393,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6107469,"MINI HEAD ""NO. 1642""",20619,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
