image,item_number,color_code,description,color,emotion,link,release_year
NA,3626cpb1685,90,"Minifigure, Head Dual Sided Black Eyebrows, Sideburns, Moustache, Neutral / Smiling Pattern (Ringo)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1685,2016
NA,3626cpb1682,90,"Minifigure, Head Dual Sided Black Glasses with White Lenses, Sideburns and Moustache, Neutral / Smiling Pattern (John)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1682,2016
NA,3626cpb1682,90,"Minifigure, Head Dual Sided Black Glasses with White Lenses, Sideburns and Moustache, Neutral / Smiling Pattern (John)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1682,2016
NA,3626bpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0637,2012
NA,3626bpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0637,2012
NA,3626cpb1361,90,"Minifigure, Head Dual Sided Beard, Brown Eyebrows, Moustache, White Pupils, Neutral / Raised Left Eyebrow Pattern (SW Qui-Gon)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1361,2014
NA,3626cpb1361,90,"Minifigure, Head Dual Sided Beard, Brown Eyebrows, Moustache, White Pupils, Neutral / Raised Left Eyebrow Pattern (SW Qui-Gon)",Light Nougat,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1361,2014
NA,3626cpb1468,90,"Minifigure, Head Beard Black Full, Black Eyebrows, White Pupils Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1468,2016
NA,3626cpb2486,90,"Minifigure, Head Beard Black Full, Black Eyebrows, White Pupils, Med. Nougat Lines Under Eyes and Chin Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2486,2019
NA,3626bpb0414,90,"Minifigure, Head Beard Black Full, Thick Black Eyebrows, White Pupils Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0414,2010
NA,3626cpb1669,90,"Minifigure, Head Beard Brown Bushy Full, Brown Eyebrows, White Pupils, Smile Pattern (Shkodran Mustafi)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1669,2016
NA,3626cpb1579,90,"Minifigure, Head Beard White Stubble, Black Eyebrows, Cheek Lines Pattern (Commander Gregor)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1579,2016
NA,3626bpb0620,90,"Minifigure, Head Beard with Brown Eyebrows, Moustache and Beard Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0620,2011
NA,3626bpx325,90,"Minifigure, Head Beard with Dark Orange Trim Beard (round below mouth) and Eyebrows, Gold Headset Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx325,2005
NA,3626cpb1172,90,"Minifigure, Head Beard with SW Gray Beard and Eyebrows, Furrowed Brow, White Pupils, Cheek Lines Pattern (SW Obi-Wan)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1172,2014
NA,3626bpb0263,90,"Minifigure, Head Beard with SW Gray Beard and Eyebrows, Lines under Eyes, Furrowed Brow Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0263,2007
NA,3626cpb1976,90,"Minifigure, Head Dark Bluish Gray Eyebrows and Moustache, Silver and Gold Sunglasses Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1976,2018
NA,3626cpb2190,90,"Minifigure, Head Dark Brown Eyebrows and Small Moustache, Med. Nougat Sagging Lines Under Eyes and Chin Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2190,2018
NA,3626cpb2710,90,"Minifigure, Head Dark Orange Brow Furrow, Black Sunglasses with White Stripes, Dark Brown Horseshoe Moustache Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2710,2020
NA,3626cpb1608,90,"Minifigure, Head Dark Tan Eyebrows, White Pupils, Forehead and Cheek Lines, Chin Dimple Pattern (Bastian Schweinsteiger)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1608,2016
NA,3626cpb2685,90,"Minifigure, Head Dual Sided Gold Glasses, Dark Brown Eyebrows, Moustache, Goatee, Happy / Frown Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2685,2020
NA,3626cpb1696,90,"Minifigure, Head Forehead Lines, Dark Bluish Gray Eyebrows and Moustache, Gold Lowered Eyeglasses Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1696,2017
NA,3626bpb0071,90,"Minifigure, Head Glasses with Black Goggles, Gray Chin Strap Pattern (SW Imperial AT-ST Pilot)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0071,2007
NA,3626bpb0483,90,"Minifigure, Head Glasses with Bushy Moustache and Eyebrows Pattern (HP Flitwick)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0483,2010
NA,3626cpb0483,90,"Minifigure, Head Glasses with Bushy Moustache and Eyebrows Pattern (HP Flitwick)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0483,2010
NA,3626bpx66,3,"Minifigure, Head Glasses with Moustache Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx66,1995
NA,3626cpb2353,90,"Minifigure, Head Gray Bushy Eyebrows, Stubble, Lines on Cheeks Pattern (Griff Halloran)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2353,2019
NA,3626cpb2189,90,"Minifigure, Head Light and Dark Bluish Gray Eyebrows Furrowed, Moustache, Beard, Silver Semicircle Glasses Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2189,2018
NA,3626cpb1863,90,"Minifigure, Head Male Black Eye Mask, Dark Bluish Gray Thin Moustache Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1863,2017
NA,3626bpb0563,90,"Minifigure, Head Male Brown Eyebrows, White Pupils, Cheek Lines Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0563,2011
NA,3626cpb0563,90,"Minifigure, Head Male Brown Eyebrows, White Pupils, Cheek Lines Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0563,2013
NA,3626cpb1997,90,"Minifigure, Head Male Brown Stubble, Dark Brown Eyebrows, Oval Mouth and Scar Pattern (SW DJ)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1997,2018
NA,3626bpb0801,90,"Minifigure, Head Male Eyepatch, Black Bushy Beard, Moustache and Missing Tooth Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0801,2012
NA,3626bpx298,90,"Minifigure, Head Male Gold Headset, Brown Eyebrows, Light Cuts/Scars Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx298,2005
NA,3626bpb0066,90,"Minifigure, Head Male Gray Moustache, Goatee, and Eyebrows Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0066,2006
NA,3626bpb0519,90,"Minifigure, Head Male Large Blue Eyes and Cheek Lines Pattern (SW Clone Wars Mandalorian)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0519,2011
NA,3626cpb0519,90,"Minifigure, Head Male Large Blue Eyes and Cheek Lines Pattern (SW Clone Wars Mandalorian)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0519,2011
NA,3626cpb0755,90,"Minifigure, Head Male Large Blue Eyes, Cheek Lines and High Brow Pattern (SW Clone Wars Pre Vizsla)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0755,2012
NA,3626bpb0065,90,"Minifigure, Head Male Left Eye Scarred Area and No Eyebrow, Ponytail on Back Pattern (Prince Zuko)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0065,2006
NA,3626cpb1840,90,"Minifigure, Head Male Scars Front and Back, White Pupils, Black Thin Mouth Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1840,2017
NA,3626bpb0252,90,"Minifigure, Head Male SW Gray Stubble and Gray Eyebrows Pattern (Owen Lars)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0252,2005
NA,3626bpb0623,90,"Minifigure, Head Male SW Gray Stubble and Scar over Right Missing Eye Pattern (Commander Wolffe)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0623,2011
NA,3626cpb0618,90,"Minifigure, Head Male Vertical Cheek Lines, White Pupils Pattern (HP Stan Shunpike)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0618,2011
NA,3626bpb0209,90,"Minifigure, Head Moustache Thin Gray, Black Eyebrows, Scratches/Scars across Face Pattern (HP Professor Lupin)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0209,2004
NA,3626bpb0207,90,"Minifigure, Head Moustache with Eyebrows, White Pupils, and Stubble Pattern (HP Sirius Black)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0207,2004
NA,3626cpb1609,90,"Minifigure, Head Reddish Brown Eyebrows, Chin and Moustache Stubble, White Pupils Pattern (Mario Götze)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1609,2016
NA,3626cpb0986,90,"Minifigure, Head SW Blue Eyes, Tribal Tattoo, Stubble and Scars Pattern (Obi-Wan - Rako Hardeen)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0986,2013
NA,3626cpb2482,90,"Minifigure, Head White Eyebrows and Beard, Round Black Glasses Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2482,2019
NA,3626bpb0237,90,"Minifigure, Head Male Scars Red Left & Right, No Eyebrows Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0237,2005
NA,3626cpb1998,90,"Minifigure, Head Dual Sided Dark Tan Moustache and Beard with Gray Pattern, Sad / Angry Pattern (SW Luke Skywalker)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1998,2018
NA,3626cpb1998,90,"Minifigure, Head Dual Sided Dark Tan Moustache and Beard with Gray Pattern, Sad / Angry Pattern (SW Luke Skywalker)",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1998,2018
NA,3626cpb0947,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Angry Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0947,2013
NA,3626cpb0947,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Angry Pattern",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0947,2013
NA,3626cpb1435,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Sad / Grimacing Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1435,2015
NA,3626cpb1435,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Sad / Grimacing Pattern",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1435,2015
NA,3626cpb0733,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Stern / Grimacing Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0733,2012
NA,3626cpb0733,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Stern / Grimacing Pattern",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0733,2012
NA,3626cpb1855,90,"Minifigure, Head Dual Sided Thick Gray Eyebrows, Cheek Lines, White Pupils, Neutral / Angry Pattern (Han Solo)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1855,2017
NA,3626cpb1855,90,"Minifigure, Head Dual Sided Thick Gray Eyebrows, Cheek Lines, White Pupils, Neutral / Angry Pattern (Han Solo)",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1855,2017
NA,3626cpb0825,90,"Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils / Sad Pattern (SW Malakili)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0825,2013
NA,3626cpb0825,90,"Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils / Sad Pattern (SW Malakili)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0825,2013
NA,3626cpb1266,90,"Minifigure, Head Dual Sided White Strip on Forehead and Cheek Lines, Open Mouth Smile / Stubble, Teeth, Angry Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1266,2014
NA,3626cpb1266,90,"Minifigure, Head Dual Sided White Strip on Forehead and Cheek Lines, Open Mouth Smile / Stubble, Teeth, Angry Pattern",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1266,2014
NA,3626cpb2166,90,"Minifigure, Head Dual Sided Light Bluish Gray and White Eyebrow and Beard, Neutral / Slight Smile with Gold Glasses Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2166,2018
NA,3626cpb2166,90,"Minifigure, Head Dual Sided Light Bluish Gray and White Eyebrow and Beard, Neutral / Slight Smile with Gold Glasses Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2166,2018
NA,3626cpb0730,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Lopsided Smile Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0730,2012
NA,3626cpb0730,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Lopsided Smile Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0730,2012
NA,3626cpb1578,90,"Minifigure, Head Beard White, Moustache, Gray Eyebrows, Cheek Lines, Scar over Right Missing Eye Pattern (Commander Wolffe)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1578,2016
NA,3626bpb0618,90,"Minifigure, Head Male Vertical Cheek Lines, White Pupils Pattern (HP Stan Shunpike)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0618,2011
NA,3626bpb0679,90,"Minifigure, Head Male, Dark Tan Beard and Eyebrows, Orange Visor Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0679,2012
NA,3626cpb0679,90,"Minifigure, Head Male, Dark Tan Beard and Eyebrows, Orange Visor Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0679,2012
NA,3626cpb1710,90,"Minifigure, Head Reddish Brown Headband with Squinted Batman Eyes, Sad Mouth Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1710,2017
NA,3626cpb1365,90,"Minifigure, Head Tan Eyebrows and Beard, Cheek Lines and Frown Pattern (SW Rebel Trooper)",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1365,2015
NA,3626cpb1725,90,"Minifigure, Head White Headband, Reddish Brown Cheek Lines, Black Stubble Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1725,2017
NA,3626bpb0873,90,"Minifigure, Head Dual Sided Bushy Orange Eyebrows, Cheek Lines, Frown / Angry Pattern (Aquaman)",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0873,2013
NA,3626bpb0873,90,"Minifigure, Head Dual Sided Bushy Orange Eyebrows, Cheek Lines, Frown / Angry Pattern (Aquaman)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0873,2013
NA,3626cpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0637,2012
NA,3626cpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0637,2012
NA,3626cpb1712,90,"Minifigure, Head Black Headband with Squinted Batman Eyes, Open Mouth Pattern",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1712,2017
NA,3626bpb0198,90,"Minifigure, Head Glasses with Green Goggles, Open Mouth Pattern (Dr. Octavious)",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0198,2004
NA,3626cpb2231,90,"Minifigure, Head Dual Sided Bacta Tank Mask, Sunken Eye, Closed / Open Eyes Pattern (SW Luke)",Light Nougat,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2231,2018
NA,3626cpb2231,90,"Minifigure, Head Dual Sided Bacta Tank Mask, Sunken Eye, Closed / Open Eyes Pattern (SW Luke)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2231,2018
NA,3626bpb0229,90,"Minifigure, Head Dual Sided HP Ron with Awake / Asleep Pattern",Light Nougat,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0229,2005
NA,3626bpb0229,90,"Minifigure, Head Dual Sided HP Ron with Awake / Asleep Pattern",Light Nougat,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0229,2005
NA,3626bpb0804,90,"Minifigure, Head Male Brown Eyebrows, Smile, Black Chin Strap Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0804,2012
NA,3626cpb0804,90,"Minifigure, Head Male Brown Eyebrows, Smile, Black Chin Strap Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0804,2012
NA,3626bpb0408,90,"Minifigure, Head Male Brown Eyebrows, White Glints and Chin Dimple Pattern (SW Luke Skywalker)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0408,2006
NA,3626cpb2413,90,"Minifigure, Head Dual Sided Med. Nougat Lightning Scar, Black Eyebrows and Glasses, Smile / Angry Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2413,2019
NA,3626cpb2413,90,"Minifigure, Head Dual Sided Med. Nougat Lightning Scar, Black Eyebrows and Glasses, Smile / Angry Pattern",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2413,2019
NA,3626cpb0826,90,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Smile / Open Mouth Angry Pattern (SW Luke Skywalker)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0826,2013
NA,3626cpb0826,90,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Smile / Open Mouth Angry Pattern (SW Luke Skywalker)",Light Nougat,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0826,2013
NA,3626bpb0475,90,"Minifigure, Head Dual Sided HP Harry with Glasses and Lightning Bolt, Frown / Smile Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0475,2010
NA,3626bpb0475,90,"Minifigure, Head Dual Sided HP Harry with Glasses and Lightning Bolt, Frown / Smile Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0475,2010
NA,3626bpb0170,90,"Minifigure, Head Dual Sided HP Harry with Glasses and Lightning Bolt, with Gills / without Gills Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0170,2005
NA,3626bpb0170,90,"Minifigure, Head Dual Sided HP Harry with Glasses and Lightning Bolt, with Gills / without Gills Pattern",Light Nougat,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0170,2005
NA,3626cpb1733,90,"Minifigure, Head Dual Sided Small Black Wide Set Eyes, Smile / Open Mouth Smile with Tongue and 3 Teeth Pattern (Finn the Human)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1733,2016
NA,3626cpb1733,90,"Minifigure, Head Dual Sided Small Black Wide Set Eyes, Smile / Open Mouth Smile with Tongue and 3 Teeth Pattern (Finn the Human)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1733,2016
NA,3626cpb2688,90,"Minifigure, Head Dual Sided Glasses, Black Eyebrows, Lightning Bolt Scar, Happy / Broken Glasses Dirty Face Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2688,2020
NA,3626cpb2688,90,"Minifigure, Head Dual Sided Glasses, Black Eyebrows, Lightning Bolt Scar, Happy / Broken Glasses Dirty Face Pattern",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2688,2020
NA,3626cpb2168,90,"Minifigure, Head Dual Sided Black Glasses Round, Black Eyebrows, Dark Orange Lightning Scar, Happy / Scared Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2168,2018
NA,3626cpb2168,90,"Minifigure, Head Dual Sided Black Glasses Round, Black Eyebrows, Dark Orange Lightning Scar, Happy / Scared Pattern",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2168,2018
NA,3626cpb1127,90,"Minifigure, Head Dual Sided Glasses, White Pupils, Smile / Scared with Teeth Pattern (Egon Spengler)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1127,2014
NA,3626cpb1127,90,"Minifigure, Head Dual Sided Glasses, White Pupils, Smile / Scared with Teeth Pattern (Egon Spengler)",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1127,2014
NA,3626cpb1394,90,"Minifigure, Head Dual Sided Brown Eyebrows, Pupils, Smile / Open Mouth Scared with Teeth and Tongue Pattern (Gray)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1394,2015
NA,3626cpb1394,90,"Minifigure, Head Dual Sided Brown Eyebrows, Pupils, Smile / Open Mouth Scared with Teeth and Tongue Pattern (Gray)",Light Nougat,surprised,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1394,2015
NA,3626cpb2669,90,"Minifigure, Head Dual Sided Med. Nougat Lightning Scar, Black Eyebrows and Glasses, Happy / Surprised Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2669,2020
NA,3626cpb2669,90,"Minifigure, Head Dual Sided Med. Nougat Lightning Scar, Black Eyebrows and Glasses, Happy / Surprised Pattern",Light Nougat,surprised,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2669,2020
NA,3626bpb0206,90,"Minifigure, Head Male Eyebrows, White Pupils, and Toothed Happy Pattern (HP Neville)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0206,2004
NA,3626cpb2192,90,"Minifigure, Head Med. Nougat Lightning Scar, Black Eyebrows and Glasses Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2192,2018
NA,3626cpb1442,90,"Minifigure, Head Dual Sided Black Glasses, Dark Brown Eyebrows, Open Mouth Happy / Confused Pattern (Leonard Hofstadter)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1442,2015
NA,3626cpb1442,90,"Minifigure, Head Dual Sided Black Glasses, Dark Brown Eyebrows, Open Mouth Happy / Confused Pattern (Leonard Hofstadter)",Light Nougat,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1442,2015
NA,3626cpb1958,90,"Minifigure, Head Dual Sided Black Headband with Squinted Batman Eyes, Smile with Teeth / Open Mouth with Teeth and Tongue Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1958,2017
NA,3626cpb1958,90,"Minifigure, Head Dual Sided Black Headband with Squinted Batman Eyes, Smile with Teeth / Open Mouth with Teeth and Tongue Pattern",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1958,2017
NA,3626cpb2058,90,"Minifigure, Head Dual Sided Red Eye Mask, White Eyes, Smile with Teeth / Lopsided Happy Pattern (Robin)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2058,2018
NA,3626cpb2058,90,"Minifigure, Head Dual Sided Red Eye Mask, White Eyes, Smile with Teeth / Lopsided Happy Pattern (Robin)",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2058,2018
NA,3626cpb2248,90,"Minifigure, Head Dual Sided Green Eye Mask with Eye Holes, Smile / Scared Pattern (Robin)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2248,2014
NA,3626cpb2248,90,"Minifigure, Head Dual Sided Green Eye Mask with Eye Holes, Smile / Scared Pattern (Robin)",Light Nougat,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2248,2014
NA,3626bpb0601,90,"Minifigure, Head Dual Sided Open Eyes / Scar, Closed Eyes Bacta Tank Mask Pattern (SW Luke)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0601,"NA"
NA,3626bpb0601,90,"Minifigure, Head Dual Sided Open Eyes / Scar, Closed Eyes Bacta Tank Mask Pattern (SW Luke)",Light Nougat,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0601,"NA"
NA,3626cpb0601,90,"Minifigure, Head Dual Sided Open Eyes / Scar, Closed Eyes Bacta Tank Mask Pattern (SW Luke)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0601,2011
NA,3626cpb0601,90,"Minifigure, Head Dual Sided Open Eyes / Scar, Closed Eyes Bacta Tank Mask Pattern (SW Luke)",Light Nougat,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0601,2011
NA,3626cpb0075,90,"Minifigure, Head Male Brown Thick Eyebrows, Blue Eyes, Scar and Lines Pattern (SW Clone Wars Anakin)",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0075,2011
