image,item_number,color_code,description,color,emotion,link,release_year
NA,3626cpb1381,28,"Minifigure, Head Dual Sided Black Thick Eyebrows, Mouth and Chin Dimple, Happy / Raised Eyebrow Pattern (Dr. Wu)",Nougat,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1381,2015
NA,3626bpb0136,28,"Minifigure, Head NBA Pau Gasol Pattern",Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0136,2003
NA,3626bpb0150,28,"Minifigure, Head NBA Predrag Stojakovic Pattern",Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0150,2003
NA,3626cpb1999,88,"Minifigure, Head Forehead Lines, Cheek Lines and Chin Dimple Pattern (SW Mace Windu)",Reddish Brown,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1999,2018
NA,3626cpb1267,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Open Mouth Smile / Clenched Teeth Pattern (Cyborg)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1267,2015
NA,3626cpb1267,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Open Mouth Smile / Clenched Teeth Pattern (Cyborg)",Reddish Brown,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1267,2015
NA,3626cpb1602,88,"Minifigure, Head Black Eyebrows, Goatee, White Pupils, Laugh Lines, Happy with Teeth Pattern (Jérôme (Jerome) Boateng)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1602,2016
NA,3626cpb1338,3,"Minifigure, Head Dual Sided Moustache Split, Stern Dark Bluish Gray Bushy Eyebrows, Sunken Eyes, Wrinkles / Green Eyes, Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1338,2015
NA,3626cpb1338,3,"Minifigure, Head Dual Sided Moustache Split, Stern Dark Bluish Gray Bushy Eyebrows, Sunken Eyes, Wrinkles / Green Eyes, Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1338,2015
NA,3626bpb0785,90,"Minifigure, Head Dual Sided Red Sunglasses / Red Lenses Flapped Up Pattern (Doc Ock)",Light Nougat,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0785,"NA"
NA,3626bpb0785,90,"Minifigure, Head Dual Sided Red Sunglasses / Red Lenses Flapped Up Pattern (Doc Ock)",Light Nougat,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0785,"NA"
NA,3626cpb2721,3,"Minifigure, Head Dual Sided Gray Eyebrows, Blind Right Eye, Wrinkles, Stubble, Angry / Surprised Pattern (Cornelius Evazan)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2721,2020
NA,3626cpb2721,3,"Minifigure, Head Dual Sided Gray Eyebrows, Blind Right Eye, Wrinkles, Stubble, Angry / Surprised Pattern (Cornelius Evazan)",Yellow,surprised,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2721,2020
NA,3626cpb1313,3,"Minifigure, Head Beard Black Stubble and Moustache, Eyepatch, Crow's Feet, Bared Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1313,2015
NA,3626cpb0764,3,"Minifigure, Head Beard Dark Orange, Bushy Eyebrows, Wrinkles Pattern (Jack McHammer)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0764,2012
NA,3626cpb1918,3,"Minifigure, Head Beard Reddish Brown Stubble, Reddish Brown Bushy Eyebrows, Wrinkles, Open Mouth Scowl Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1918,2017
NA,3626cpb2327,3,"Minifigure, Head Beard Stubble, Sideburns, Eyebrows, Crow's Feet, Scar Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2327,2019
NA,3626bpx71,3,"Minifigure, Head Beard with White Beard and Moustache, Crow's Feet Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx71,2000
NA,3626cpb1702,3,"Minifigure, Head Black Bushy Eyebrows, Brown Crow's Feet, Black Curly Moustache Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1702,2016
NA,3626cpb1324,3,"Minifigure, Head Black Bushy Eyebrows, Red Eyes, Moustache and Goatee, Sideburns, Wrinkles Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1324,2015
NA,3626cpb2051,3,"Minifigure, Head Black Eyebrows and Goatee, Brown Forehead Wrinkles, Worried Look Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2051,2017
NA,3626cpb1500,3,"Minifigure, Head Bushy Black Eyebrows and Beard, Wrinkles and One White Fang Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1500,2016
NA,3626bpb0429,3,"Minifigure, Head Male Black Eyebrows with Crow's Feet Wrinkles and White Pupils Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0429,2010
NA,3626bpx304,3,"Minifigure, Head Beard Gray with Gray Eyebrows, Sideburns and Crow's Feet Wrinkles Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx304,2003
