image,item_number,color_code,description,color,emotion,link,release_year
NA,3626cpb1180,3,"Minifigure, Head Black Eyebrows, Wide Eyes, Open Mouth Smile with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1180,2014
NA,3626cpb2082,3,"Minifigure, Head Black Eyebrows, Wide Happy with Tongue Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2082,2018
NA,3626cpb2663,3,"Minifigure, Head Brown Eyebrows, White Pupils, Freckles and Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2663,"NA"
NA,3626cpb1815,3,"Minifigure, Head Dark Orange Eyebrows and Freckles, Wide Happy with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1815,2017
NA,3626cpb1177,3,"Minifigure, Head Open Mouth Smile with Teeth and Braces, Freckles Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1177,2014
NA,3626cpb2149,3,"Minifigure, Head Reddish Brown Eyebrows, Dark Blue Glasses, Happy Showing Teeth and Tongue Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2149,2018
NA,3626bpb0505,3,"Minifigure, Head Face Paint with Blue and White Painted Cheeks and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0505,2011
NA,3626cpb1158,3,"Minifigure, Head Dual Sided Black Glasses, Happy with Teeth and Tongue / Sunglasses, Clenched Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1158,2014
NA,3626cpb1158,3,"Minifigure, Head Dual Sided Black Glasses, Happy with Teeth and Tongue / Sunglasses, Clenched Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1158,2014
NA,3626cpb1894,3,"Minifigure, Head Dual Sided Black Straight Eyebrows, Medium Blue Eyes, Smile / Scowl Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1894,2017
NA,3626cpb1894,3,"Minifigure, Head Dual Sided Black Straight Eyebrows, Medium Blue Eyes, Smile / Scowl Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1894,2017
NA,3626cpb2462,3,"Minifigure, Head Dual Sided Black Eyebrows, Wide Happy with Teeth and Tongue / Blushing with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2462,2019
NA,3626cpb2462,3,"Minifigure, Head Dual Sided Black Eyebrows, Wide Happy with Teeth and Tongue / Blushing with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2462,2019
NA,3626cpb2290,115,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Mouth, Green Eyes with Gold Energy Effect, Frown / Fierce Outburst Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2290,2019
NA,3626cpb2290,115,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Mouth, Green Eyes with Gold Energy Effect, Frown / Fierce Outburst Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2290,2019
NA,3626bpb0333,3,"Minifigure, Head Dual Sided Thin Eyebrows, Happy / Surprised Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0333,2010
NA,3626bpb0333,3,"Minifigure, Head Dual Sided Thin Eyebrows, Happy / Surprised Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0333,2010
NA,3626bpb0546,3,"Minifigure, Head Glasses Rectangular, Black Eyebrows, Open Mouth Smile, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0546,2011
NA,3626cpb1190,3,"Minifigure, Head Glasses Rectangular, Brown Eyebrows, Open Mouth Smile with Teeth, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1190,2014
NA,3626bpb0240,3,"Minifigure, Head Glasses with Blue Glasses, Long Black Bangs and Open Mouth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0240,2003
NA,3626bpb0641,3,"Minifigure, Head Glasses with Orange Sunglasses with Nose Piece, Open Mouth Smile, Chin Dimple Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0641,2013
NA,3626cpb0641,3,"Minifigure, Head Glasses with Orange Sunglasses with Nose Piece, Open Mouth Smile, Chin Dimple Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0641,2012
NA,3626cpb2078,3,"Minifigure, Head Gold-Rimmed Sunglasses, Wide Smile with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2078,2018
NA,3626bpb0368,3,"Minifigure, Head Dual Sided Huge Happy, White Pupils, Eyebrows / Sad with Tear, Convex Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0368,2009
NA,3626bpb0368,3,"Minifigure, Head Dual Sided Huge Happy, White Pupils, Eyebrows / Sad with Tear, Convex Eyebrows Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0368,2009
NA,3626cpb1050,3,"Minifigure, Head Dual Sided Silver Sunglasses with Vertical Lines / Scribble-Face Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1050,2014
NA,3626cpb1050,3,"Minifigure, Head Dual Sided Silver Sunglasses with Vertical Lines / Scribble-Face Smile Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1050,2014
NA,3626cpb2608,3,"Minifigure, Head Dual Sided White Headband with Sand Blue Square Symbol, Smile / Gritted Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2608,2020
NA,3626cpb2608,3,"Minifigure, Head Dual Sided White Headband with Sand Blue Square Symbol, Smile / Gritted Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2608,2020
NA,3626bpb0358,3,"Minifigure, Head Dual Sided Power Miner Thin Eyebrows, Determined / Open Mouth Happy with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0358,2009
NA,3626bpb0358,3,"Minifigure, Head Dual Sided Power Miner Thin Eyebrows, Determined / Open Mouth Happy with Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0358,2009
NA,3626cpb1822,3,"Minifigure, Head Black Wide Eyebrows, Wide Happy Showing Teeth, Dark Tan Dimple and Chin Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1822,2017
NA,3626bpb0861,3,"Minifigure, Head Brown Eyebrows, Raised Right Eyebrow, Cheek Lines, Open Mouth Smile with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0861,2013
NA,3626cpb0505,3,"Minifigure, Head Face Paint with Blue and White Painted Cheeks and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0505,"NA"
NA,3626cpb1000,3,"Minifigure, Head Face Paint with Blue Swirls, Black Eyebrows and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1000,2013
NA,3626bpb0467,3,"Minifigure, Head Glasses with Purple Sunglasses with Silver Frames, Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0467,2010
NA,3626bpb0119,3,"Minifigure, Head Glasses with Thin Silver Sunglasses, Big Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0119,2002
NA,3626cpb0992,3,"Minifigure, Head Glasses with Trans-Black Sunglasses, Dark Brown Eyebrows and Cheek Lines Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0992,2013
NA,3626bpb0542,3,"Minifigure, Head Glasses, Pink and Silver, Gray Eyebrows, Open Mouth with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0542,2011
NA,3626bpb0926,3,"Minifigure, Head Black Eyebrows, Cheek Lines, White Pupils Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0926,2013
NA,3626bpx45,3,"Minifigure, Head Brown Eyebrows and Freckles Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx45,1999
NA,3626cpb1440,3,"Minifigure, Head Rosy Cheeks, Open Mouth, Black Eyebrows Pattern (Caroler)",Yellow,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1440,2015
NA,3626cpb2744,3,"Minifigure, Head Dual Sided Black and Dark Red Forehead Makeup, Black Spots and Chin, Happy / Fierce with Fangs Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2744,2021
NA,3626cpb2744,3,"Minifigure, Head Dual Sided Black and Dark Red Forehead Makeup, Black Spots and Chin, Happy / Fierce with Fangs Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2744,2021
NA,3626bpb0191,3,"Minifigure, Head Glasses with Blue Sunglasses, Grim Face with Cheek Lines Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0191,2003
NA,3626cpb0445,3,"Minifigure, Head Dual Sided Red Scars, Scowl / Determined Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0445,"NA"
NA,3626cpb0445,3,"Minifigure, Head Dual Sided Red Scars, Scowl / Determined Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0445,"NA"
NA,3626bpx58,3,"Minifigure, Head Face Paint with Red and Blue Painted Lines, Eyebrows, Pupils, Nose Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx58,1997
NA,3626cpb1933,3,"Minifigure, Head Glasses with Silver Sunglasses, Black Eyebrows Wavy, Thin Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1933,2012
NA,3626bpb0615,3,"Minifigure, Head Glasses with White Ski Goggles with Tan and Brown Glass, Strap and Happy Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0615,2011
NA,3626cpb0615,3,"Minifigure, Head Glasses with White Ski Goggles with Tan and Brown Glass, Strap and Happy Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0615,"NA"
NA,3626bpb0433,3,"Minifigure, Head Vertical Cheek Lines, Straight Mouth and White Pupils Pattern (Crash Test Dummy)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0433,2010
NA,3626cpb0433,3,"Minifigure, Head Vertical Cheek Lines, Straight Mouth and White Pupils Pattern (Crash Test Dummy)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0433,"NA"
NA,3626cpb2525,3,"Minifigure, Head Dual Sided Black Eyebrows and Mole, Med. Nougat Cheek Lines, Baggy Eyes / Frown with Black Mask Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2525,2020
NA,3626cpb2525,3,"Minifigure, Head Dual Sided Black Eyebrows and Mole, Med. Nougat Cheek Lines, Baggy Eyes / Frown with Black Mask Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2525,2020
NA,3626bpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0771,2012
NA,3626bpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0771,2012
NA,3626cpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0771,2012
NA,3626cpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0771,2012
NA,3626cpb2228,3,"Minifigure, Head Black Eyebrows, White Pupils, Gold Chin Strap, Smile Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2228,2018
NA,3626bpx61,3,"Minifigure, Head Face Paint with Green and Orange Painted Face Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx61,1997
NA,3626bpx57,3,"Minifigure, Head Face Paint with Orange Painted Face Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx57,1997
NA,3626bpx59,3,"Minifigure, Head Face Paint with Painted Triangles Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx59,1997
NA,3626bpb0124,3,"Minifigure, Head Glasses with Blue Goggles, Red Bangs Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0124,2002
NA,3626cpb0368,3,"Minifigure, Head Dual Sided Huge Happy, White Pupils, Eyebrows / Sad with Tear, Convex Eyebrows Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0368,2012
NA,3626cpb0368,3,"Minifigure, Head Dual Sided Huge Happy, White Pupils, Eyebrows / Sad with Tear, Convex Eyebrows Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0368,2012
NA,3626cpb1492,3,"Minifigure, Head Black Eyebrows, Lavender Black Eye, Bandage and Frown Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1492,2016
NA,3626cpb1947,3,"Minifigure, Head Dual Sided Black Eyebrows, Wrinkled Mouth, Blue Black Eye / Confident Happy, Medium Blue Mouthpiece Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1947,2017
NA,3626cpb1947,3,"Minifigure, Head Dual Sided Black Eyebrows, Wrinkled Mouth, Blue Black Eye / Confident Happy, Medium Blue Mouthpiece Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1947,2017
NA,3626cpb2332,3,"Minifigure, Head Dual Sided Plain Silver Sunglasses / Scribble-Face Frown Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2332,2019
NA,3626cpb2332,3,"Minifigure, Head Dual Sided Plain Silver Sunglasses / Scribble-Face Frown Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2332,2019
NA,3626cpb1149,3,"Minifigure, Head Dual Sided Red Visor with 2 White Bands, Cheek Lines, Mouth Closed / Clenched Teeth Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1149,2014
NA,3626cpb1149,3,"Minifigure, Head Dual Sided Red Visor with 2 White Bands, Cheek Lines, Mouth Closed / Clenched Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1149,2014
NA,3626cpb2536,3,"Minifigure, Head Black Eyebrows, Black Eyes with White Pupils, Chin Dimple, Sad Mouth Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2536,2020
NA,3626bpb0689,3,"Minifigure, Head Face Paint with Green War Paint Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0689,2012
NA,3626bpb0642,3,"Minifigure, Head Glasses with Black and Pearl Dark Gray Sunglasses, Chin Dimple, Grim Mouth Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0642,"NA"
NA,3626cpb0642,3,"Minifigure, Head Glasses with Black and Pearl Dark Gray Sunglasses, Chin Dimple, Grim Mouth Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0642,2012
NA,3626cpb2613,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Chipped Tooth, Scared / Angry Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2613,2020
NA,3626cpb2613,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Chipped Tooth, Scared / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2613,2020
NA,3626cpb2590,3,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Bright Light Orange Eyes, Round Glasses, Scared / Rodent Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2590,2019
NA,3626cpb2590,3,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Bright Light Orange Eyes, Round Glasses, Scared / Rodent Teeth Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2590,2019
NA,3626cpb1928,3,"Minifigure, Head Dual Sided Black Eyebrows, Scared / Closed Eyes Crying Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1928,2017
NA,3626cpb1928,3,"Minifigure, Head Dual Sided Black Eyebrows, Scared / Closed Eyes Crying Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1928,2017
NA,3626bpb0272,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Mouth Open Scared / Mischievous Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0272,2007
NA,3626bpb0272,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Mouth Open Scared / Mischievous Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0272,2007
NA,3626cpb0272,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Mouth Open Scared / Mischievous Smile Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0272,2011
NA,3626cpb0272,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Mouth Open Scared / Mischievous Smile Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0272,2011
NA,3626bpb0650,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scratches, Determined / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0650,2012
NA,3626bpb0650,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scratches, Determined / Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0650,2012
NA,3626cpb0650,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scratches, Determined / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0650,2012
NA,3626cpb0650,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scratches, Determined / Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0650,2012
NA,3626cpb1407,3,"Minifigure, Head Mouth Open Scared, White Pupils and Raised Eyebrows Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1407,2015
NA,3626cpb2643,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Frown / Large Lopsided Open Mouth Happy with Teeth, Red Paint Splotch Around Eyes Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2643,2020
NA,3626cpb2643,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Frown / Large Lopsided Open Mouth Happy with Teeth, Red Paint Splotch Around Eyes Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2643,2020
NA,3626bpb0361,3,"Minifigure, Head Dual Sided Power Miner Silver Plate and Orange Scars, Determined / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0361,2009
NA,3626bpb0361,3,"Minifigure, Head Dual Sided Power Miner Silver Plate and Orange Scars, Determined / Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0361,2009
NA,3626cpb2316,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Med. Nougat Brow Furrows and Cheek Lines, Surprised / Angry Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2316,2019
NA,3626cpb2316,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Med. Nougat Brow Furrows and Cheek Lines, Surprised / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2316,2019
NA,3626cpb1841,3,"Minifigure, Head Dual Sided Blue Tinted Glasses, Dark Brown Eyebrows, Shocked / Smile Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1841,2017
NA,3626cpb1841,3,"Minifigure, Head Dual Sided Blue Tinted Glasses, Dark Brown Eyebrows, Shocked / Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1841,2017
NA,3626bpb0396,3,"Minifigure, Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0396,2010
NA,3626bpb0396,3,"Minifigure, Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0396,2010
NA,3626cpb0396,3,"Minifigure, Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0396,"NA"
NA,3626cpb0396,3,"Minifigure, Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0396,"NA"
NA,3626bpb0920,3,"Minifigure, Head Brown Eyebrows, White Pupils, Cheek Lines, Frown Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0920,2013
NA,3626bpb0911,3,"Minifigure, Head Glasses with Skydiver Goggles, Open Mouth and Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0911,2013
NA,3626cpb1583,3,"Minifigure, Head Dual Sided Scarred Right Eyebrow, Chin Dimple, Smile / Stern, Eyepatch Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1583,2016
NA,3626cpb1583,3,"Minifigure, Head Dual Sided Scarred Right Eyebrow, Chin Dimple, Smile / Stern, Eyepatch Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1583,2016
NA,3626cpb2726,3,"Minifigure, Head Black Thick Eyebrows, Black Sunglasses, Chin Dimple, Lopsided Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2726,2021
NA,3626cpb2080,3,"Minifigure, Head Dual Sided Black Eyebrows, Brown Freckles, Smile / Angry Roar Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2080,2018
NA,3626cpb2080,3,"Minifigure, Head Dual Sided Black Eyebrows, Brown Freckles, Smile / Angry Roar Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2080,2018
NA,3626cpb2574,3,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Large Smile with Teeth / Angry Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2574,2020
NA,3626cpb2574,3,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Large Smile with Teeth / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2574,2020
NA,3626cpb2616,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Closed Eyes and Open Mouth / Fierce Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2616,2020
NA,3626cpb2616,3,"Minifigure, Head Dual Sided Black Thick Eyebrows, Closed Eyes and Open Mouth / Fierce Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2616,2020
NA,3626cpb1661,3,"Minifigure, Head Dual Sided Black Eyebrows (one Scarred), White Pupils, Brown Chin Dimple, Firm Happy / Worried Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1661,2016
NA,3626cpb1661,3,"Minifigure, Head Dual Sided Black Eyebrows (one Scarred), White Pupils, Brown Chin Dimple, Firm Happy / Worried Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1661,2016
NA,3626cpb2323,3,"Minifigure, Head Dual Sided Black Eyebrows, Black Glasses and Smile with Teeth / Raised Eyebrows and Open Mouth Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2323,2019
NA,3626cpb2323,3,"Minifigure, Head Dual Sided Black Eyebrows, Black Glasses and Smile with Teeth / Raised Eyebrows and Open Mouth Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2323,2019
NA,3626bpb0595,3,"Minifigure, Head Dual Sided Black Eyebrows, Dark Orange Freckles, Smile / Worried Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0595,2011
NA,3626bpb0595,3,"Minifigure, Head Dual Sided Black Eyebrows, Dark Orange Freckles, Smile / Worried Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0595,2011
NA,3626cpb2133,3,"Minifigure, Head Dual Sided Large Black Round Glasses, Black Eyebrows / Sad Face with No Glasses Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2133,2018
NA,3626cpb2133,3,"Minifigure, Head Dual Sided Large Black Round Glasses, Black Eyebrows / Sad Face with No Glasses Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2133,2018
NA,3626cpb1311,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Freckles, Smile with Teeth / Scared Open Mouth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1311,2014
NA,3626cpb1311,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Freckles, Smile with Teeth / Scared Open Mouth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1311,2014
NA,3626cpb1480,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Smile with Teeth / Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1480,2016
NA,3626cpb1480,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Smile with Teeth / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1480,2016
